name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,rain_tomorrow,precip_tomorrow
seoul,2018-02-13,40.2,14.8,28.9,33.0,14.8,24.4,15.7,59.3,0.002,100,4.17,snow,0.0,0.0,32.7,13.9,210.1,1022.3,35.0,8.1,167.7,14.6,6.0,,2018-02-13T07:24:16,2018-02-13T18:08:39,0.91,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS",0,0.0
seoul,2012-03-17,60.5,42.9,49.7,60.5,40.0,48.5,41.9,76.3,0.013,100,25.0,rain,0.0,0.0,,10.1,267.3,1010.4,75.3,3.6,164.5,14.3,7.0,,2012-03-17T06:40:08,2012-03-17T18:41:06,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"47111099999,47098099999,47112099999,RKSM,47110099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS",0,0.0
seoul,2006-04-10,68.3,52.3,59.7,68.3,52.3,59.7,50.4,72.7,0.453,100,16.67,rain,0.0,0.0,,19.0,96.9,1008.3,88.9,7.8,,,,,2006-04-10T06:05:03,2006-04-10T19:02:25,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47098099999,47112099999,47110099999,47119099999,47127043216,47122099999,47099099999,47108099999,47113199999",0,0.0
seoul,2015-08-22,83.8,73.2,77.3,84.9,73.2,77.8,66.9,71.6,0.0,0,0.0,,0.0,0.0,19.0,9.9,259.1,1005.0,68.3,5.4,155.3,13.3,6.0,,2015-08-22T05:53:04,2015-08-22T19:16:25,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47098099999,47112099999,47110099999,47119099999,47127043216,RKSI,47122099999,47099099999,47108099999,RKSS,47113199999",0,0.0
seoul,2005-04-26,67.8,43.2,57.0,67.8,39.6,56.7,40.4,58.8,0.0,0,0.0,,0.0,0.0,,14.0,229.6,1012.1,25.2,6.2,,,,,2005-04-26T05:43:05,2005-04-26T19:17:11,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,47110099999,47119099999,47127043216,47116599999,47122099999,47099099999,47108099999,47113199999",1,0.012
seoul,2011-04-12,59.4,33.6,48.1,59.4,28.8,46.7,22.5,42.4,0.0,0,0.0,,0.0,0.0,25.3,15.8,241.1,1019.5,0.0,7.6,295.8,25.5,10.0,,2011-04-12T06:02:29,2011-04-12T19:04:02,0.29,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS",0,0.0
seoul,1994-06-01,79.6,50.8,67.3,79.6,50.8,67.3,52.2,60.7,0.0,0,0.0,,,,,6.9,297.5,1008.7,24.4,7.1,,,,,1994-06-01T05:12:38,1994-06-01T19:47:06,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47112099999,47110099999,47119099999,47127043216,47110599999,47122099999,47070099999,47108099999",0,0.0
seoul,1999-08-31,83.9,70.6,74.5,87.3,70.6,75.0,69.4,84.8,0.0,0,0.0,,,,,11.3,51.4,1007.7,77.2,3.5,,,,,1999-08-31T06:00:30,1999-08-31T19:03:57,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47120499999,47119099999,47104099999,47106499999,47108099999,47111099999,47112099999,47120099999,47110099999,47117099999,47127043216,47120599999,47110599999,47122099999,69352499999,47108499999",0,0.0
seoul,1999-09-01,86.0,69.2,77.4,89.6,69.2,78.5,67.8,73.8,0.0,0,0.0,,,,,5.9,103.5,1013.3,25.7,5.9,,,,,1999-09-01T06:01:20,1999-09-01T19:02:29,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47131599999,47120499999,47119099999,47104099999,69010099999,47106499999,47108099999,47111099999,47112099999,47120099999,47110099999,47117099999,47127043216,47110599999,47122099999",0,0.0
seoul,2003-09-19,77.2,64.9,70.5,77.2,64.9,70.5,60.3,71.4,0.029,100,4.17,rain,0.0,0.0,,13.4,56.4,1011.4,88.4,8.5,,,,,2003-09-19T06:16:24,2003-09-19T18:35:07,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"47127099999,47098099999,47112099999,47110099999,47119099999,47110599999,47122099999,47099099999,69352499999,47104099999,47106499999,47108099999",0,0.0
seoul,2001-11-27,44.2,23.5,33.7,41.0,20.4,30.2,23.5,66.8,0.027,100,4.17,rain,,,,6.9,271.9,1024.8,38.9,8.9,,,,,2001-11-27T07:23:49,2001-11-27T17:15:00,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"47111099999,47098099999,47112099999,47120099999,47110099999,47117099999,47119099999,47110599999,47122099999,47104099999,47070099999,47108099999",1,0.028
seoul,2010-08-06,87.0,79.1,82.7,100.3,79.1,90.1,76.1,81.0,0.046,100,29.17,rain,0.0,0.0,,11.2,222.1,1014.7,85.2,7.4,274.3,23.7,8.0,,2010-08-06T05:39:38,2010-08-06T19:35:40,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS",1,3.262
seoul,2023-05-21,70.7,59.9,64.22,70.7,59.9,64.22,55.22,74.4,0.0,0,0.0,rain,0.0,0.0,18.57904482582922,9.444865597077062,221.0,1009.3,89.0,8.761355586762274,284.1,24.5,10.0,10.0,2023-05-21T05:18:43,2023-05-21T19:38:57,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47108099999",1,0.0996456692913386
seoul,2012-01-12,33.9,9.7,22.0,28.5,4.1,17.7,9.7,59.9,0.0,0,0.0,,0.0,0.0,,8.5,245.7,1029.8,37.8,6.6,74.9,6.5,3.0,,2012-01-12T07:46:48,2012-01-12T17:33:23,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,RKSM,47110099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS",0,0.0
seoul,2020-03-03,50.8,32.0,40.7,50.8,28.9,38.8,29.0,64.3,0.0,0,0.0,,0.0,0.0,25.3,9.7,257.8,1024.2,62.8,6.0,164.6,14.3,7.0,,2020-03-03T07:00:34,2020-03-03T18:27:48,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47098099999,47119099999,RKSI,47099099999,47070099999,47108099999,47111099999,47112099999,47120099999,RKSM,47110099999,47127043216,47116599999,47122099999,RKSS,47113199999",1,0.003
seoul,2008-09-14,84.6,61.8,74.2,86.3,61.8,74.5,63.2,71.2,0.0,0,0.0,,0.0,0.0,,7.7,37.9,1015.4,36.0,6.9,,,,,2008-09-14T06:12:54,2008-09-14T18:41:37,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,47110099999,47119099999,47127043216,47122099999,47108099999",0,0.0
seoul,2004-03-02,36.0,24.9,29.9,29.0,14.7,21.8,8.7,42.6,0.0,0,0.0,,0.0,0.0,,10.9,293.4,1022.6,7.0,8.3,,,,,2004-03-02T07:02:09,2004-03-02T18:26:42,0.34,Clear,Clear conditions throughout the day.,clear-day,"47127099999,47098099999,47112099999,47110099999,47119099999,47110599999,47122099999,47099099999,69352499999,47104099999,47106499999,47108099999",0,0.0
seoul,2020-03-26,69.0,44.3,57.6,69.0,44.3,57.6,41.4,58.1,0.005,100,4.17,rain,0.0,0.0,22.1,7.4,100.5,1015.7,65.0,6.2,178.1,15.3,8.0,,2020-03-26T06:26:27,2020-03-26T18:49:24,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"47111099999,47120099999,47112099999,RKSM,47110099999,47119099999,47127043216,47110599999,47116599999,47122099999,47108099999,RKSS",1,0.229
seoul,2013-08-26,88.7,70.6,79.7,91.9,70.6,80.4,65.5,64.3,0.0,0,0.0,,0.0,0.0,,11.2,283.1,1004.6,27.3,8.1,282.8,24.1,9.0,,2013-08-26T05:56:51,2013-08-26T19:10:14,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,RKSM,47110099999,47119099999,47127043216,47122099999,47108099999,RKSS",1,0.004
seoul,2001-12-24,38.0,22.9,30.3,37.7,17.9,27.3,20.8,68.6,0.054,100,8.33,"rain,snow",,,,6.8,56.9,1026.6,56.7,6.0,,,,,2001-12-24T07:44:27,2001-12-24T17:18:31,0.3,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"47111099999,47098099999,47112099999,47120099999,47110099999,47119099999,47122099999,47108099999",1,0.027
seoul,2004-04-10,71.8,42.0,57.6,71.8,42.0,57.3,35.4,50.4,0.0,0,0.0,,0.0,0.0,,8.6,275.4,1016.6,36.1,5.1,,,,,2004-04-10T06:04:22,2004-04-10T19:02:51,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47127099999,47098099999,47112099999,47110099999,47119099999,47122099999,47099099999,47106499999,47108099999",0,0.0
seoul,2002-11-21,40.6,27.5,33.9,36.3,23.6,30.7,23.7,68.5,0.001,100,4.17,"rain,snow",0.0,0.0,,7.7,317.2,1030.1,54.4,5.8,,,,,2002-11-21T07:17:25,2002-11-21T17:17:43,0.54,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"47127099999,47098099999,47112099999,47110099999,47119099999,47110599999,47122099999,69352499999,47104099999,47070099999,47106499999,47108099999",0,0.0
seoul,1995-07-01,79.2,67.4,72.2,79.2,67.4,72.2,67.1,84.9,1.484,100,8.33,rain,,,,8.8,257.9,1003.1,85.3,4.5,,,,,1995-07-01T05:13:59,1995-07-01T19:57:11,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47111099999,47112099999,47120099999,47110099999,47119099999,47127043216,47122099999,47070099999,47108099999",1,0.074
seoul,1997-02-28,47.4,35.8,42.2,47.4,30.9,39.6,38.3,86.7,0.983,100,16.67,rain,,,,13.5,277.8,1015.9,86.0,2.7,,,,,1997-02-28T07:05:20,1997-02-28T18:24:25,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47111099999,47112099999,47120099999,47110099999,47119099999,47127043216,47110599999,47122099999,47108099999",0,0.0
seoul,1999-08-09,87.1,78.8,83.3,98.0,78.8,89.7,73.8,73.5,0.0,0,0.0,,,,,11.0,107.1,1006.7,84.4,7.6,,,,,1999-08-09T05:41:51,1999-08-09T19:32:44,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47119099999,47104099999,47070099999,47106499999,47108099999,47111099999,47120099999,47112099999,47110099999,47117099999,47127043216,47120599999,47110599999,47122099999,47108499999",0,0.0
seoul,2011-12-30,34.9,15.6,24.3,33.0,11.6,22.6,15.9,71.4,0.001,100,4.17,"rain,snow",0.0,0.0,,7.8,314.9,1031.6,6.5,2.5,119.5,10.4,5.0,,2011-12-30T07:46:21,2011-12-30T17:22:08,0.17,"Snow, Rain",Clear conditions throughout the day with afternoon rain or snow.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS",0,0.0
seoul,2001-11-03,60.0,39.3,48.7,60.0,34.0,47.9,31.9,54.7,0.0,0,0.0,,,,,9.8,322.4,1021.7,53.0,7.9,,,,,2001-11-03T06:58:36,2001-11-03T17:31:59,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,47110099999,47117099999,47119099999,47122099999,47108099999",0,0.0
seoul,2018-12-22,53.8,32.8,42.8,53.8,29.9,42.1,26.9,54.6,0.0,0,0.0,,0.0,0.0,14.5,7.3,311.7,1023.3,52.1,4.3,114.7,9.7,5.0,,2018-12-22T07:43:25,2018-12-22T17:17:21,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS",0,0.0
seoul,2008-07-22,82.5,72.2,76.6,87.9,72.2,77.6,70.8,83.2,0.008,100,4.17,rain,0.0,0.0,,11.3,254.4,1005.0,81.3,3.8,,,,,2008-07-22T05:27:46,2008-07-22T19:48:42,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"47098099999,47112099999,47110099999,47119099999,47127043216,47122099999,47099099999,47108099999",1,0.312
seoul,2023-03-11,72.14,50.18,59.36,72.14,50.18,59.36,39.2,51.6,0.0,0,0.0,,0.0,0.0,16.34210297388992,11.557532901686406,251.8,1020.9,58.4,7.270061018802739,179.6,15.6,7.0,10.0,2023-03-11T06:50:06,2023-03-11T18:34:51,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47108099999",1,0.0066141732283464
seoul,1999-07-01,86.0,70.9,77.8,89.0,70.9,78.4,66.3,69.4,0.0,0,0.0,,,,,8.3,152.9,1007.4,77.0,4.2,,,,,1999-07-01T05:13:59,1999-07-01T19:57:11,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47112099999,47120099999,47110099999,47117099999,47119099999,47127043216,47122099999,47104099999,47070099999,47106499999,47108099999",0,0.0
seoul,2007-10-15,68.0,44.0,56.7,68.0,41.9,56.3,46.1,70.3,0.0,0,0.0,,0.0,0.0,,10.6,304.5,1022.8,18.4,7.1,,,,,2007-10-15T06:39:17,2007-10-15T17:56:01,0.13,Clear,Clear conditions throughout the day.,clear-day,"47098099999,47112099999,47110099999,47119099999,47127043216,47122099999,47099099999,47108099999,47113199999",0,0.0
seoul,2020-01-09,35.5,27.7,31.7,35.3,24.5,30.1,21.9,67.3,0.0,0,0.0,,0.0,0.0,23.3,6.4,291.6,1024.9,39.2,5.7,125.0,10.8,5.0,,2020-01-09T07:47:11,2020-01-09T17:30:32,0.45,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"47111099999,47112099999,47120099999,47110099999,47119099999,47127043216,47110599999,47122099999,47116599999,47108099999,RKSS",0,0.0
seoul,1999-11-16,53.4,39.1,46.1,53.4,35.6,44.0,30.6,55.6,0.026,100,4.17,rain,,,,10.8,4.4,1024.6,49.6,8.1,,,,,1999-11-16T07:11:50,1999-11-16T17:21:01,0.25,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"47120499999,47119099999,47104099999,47106499999,47108099999,47111099999,47112099999,47120099999,47117099999,47127043216,47120599999,47110599999,47122099999",0,0.0
seoul,2008-11-25,49.4,33.8,42.2,48.5,33.8,41.5,33.9,74.4,0.002,100,8.33,rain,0.0,0.0,,5.7,284.7,1024.3,62.0,4.8,,,,,2008-11-25T07:22:07,2008-11-25T17:15:36,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"47111099999,47098099999,47112099999,47110099999,47119099999,47127043216,47122099999,47099099999,47108099999",0,0.0
seoul,2004-02-20,65.5,28.3,47.5,65.5,26.5,46.8,23.1,45.2,0.0,0,0.0,,0.0,0.0,,8.8,20.9,1026.1,16.1,5.1,,,,,2004-02-20T07:16:44,2004-02-20T18:15:29,0.0,Clear,Clear conditions throughout the day.,clear-day,"47127099999,47098099999,47112099999,47110099999,47119099999,47122099999,47099099999,69352499999,47104099999,47106499999,47108099999",1,0.916
seoul,2015-11-01,54.2,32.5,43.2,54.2,29.1,41.7,26.9,54.5,0.0,0,0.0,,0.0,0.0,9.8,6.8,353.4,1026.3,40.4,8.1,133.8,11.7,6.0,,2015-11-01T06:56:06,2015-11-01T17:34:32,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47098099999,47112099999,47110099999,47119099999,47127043216,RKSI,47122099999,47099099999,47108099999,RKSS,47113199999",0,0.0
seoul,2015-08-18,89.1,75.0,81.9,92.1,75.0,83.0,64.9,57.5,0.0,0,0.0,,0.0,0.0,13.2,10.8,63.5,1011.8,53.7,8.3,297.4,25.5,9.0,,2015-08-18T05:49:40,2015-08-18T19:21:42,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47098099999,47119099999,RKSI,47099099999,47108099999,47111099999,47112099999,RKSM,47110099999,47127043216,47122099999,RKSS,47113199999",0,0.0
seoul,1998-08-11,86.0,75.3,79.6,95.7,75.3,83.1,76.0,89.1,0.937,100,16.67,rain,,,,12.1,244.8,1004.4,92.8,3.7,,,,,1998-08-11T05:43:46,1998-08-11T19:30:10,0.61,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"47111099999,47112099999,47120099999,47117099999,47110099999,47119099999,47127043216,47110599999,47122099999,47104099999,47106499999,47108099999",1,0.494
seoul,2016-12-07,44.8,28.0,35.7,43.2,19.6,31.2,21.6,56.9,0.0,0,0.0,,0.0,0.0,16.6,9.0,138.3,1021.7,50.0,6.9,99.0,8.5,5.0,,2016-12-07T07:33:28,2016-12-07T17:13:24,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47098099999,47112099999,47110099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS",1,0.042
seoul,2018-09-01,86.1,67.9,77.3,86.6,67.9,77.9,64.2,66.6,0.0,0,0.0,,0.0,0.0,23.0,9.3,87.7,1011.5,28.5,7.8,223.1,19.3,8.0,,2018-09-01T06:01:43,2018-09-01T19:01:56,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS",0,0.0
seoul,2000-08-18,91.5,75.3,82.7,97.3,75.3,85.9,71.1,69.5,0.273,100,8.33,rain,,,,11.4,57.9,1006.8,73.8,8.0,,,,,2000-08-18T05:50:10,2000-08-18T19:20:53,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47111099999,47112099999,47120099999,47110099999,47095099999,47117099999,47119099999,47110599999,47122099999,47104099999,47101099999,47108099999",1,0.557
seoul,2013-11-10,50.6,36.3,43.5,50.6,31.0,38.4,24.6,49.9,0.076,100,4.17,rain,0.0,0.0,19.5,14.7,305.5,1018.8,31.5,7.8,167.5,14.4,7.0,,2013-11-10T07:06:05,2013-11-10T17:25:13,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"47111099999,47098099999,47112099999,RKSM,47110099999,47119099999,47127043216,47099099999,47108099999,RKSS",0,0.0
seoul,2014-12-20,35.8,22.2,30.6,32.2,13.7,23.3,18.6,63.8,0.121,100,8.33,"rain,snow",0.0,0.4,19.7,13.9,293.0,1021.3,52.3,5.7,125.7,10.8,5.0,,2014-12-20T07:42:22,2014-12-20T17:16:23,0.94,"Snow, Rain, Partially cloudy",Clearing in the afternoon with rain or snow clearing later.,rain,"47098099999,47119099999,RKSI,47099099999,47108099999,47111099999,47112099999,RKSM,47110099999,47127043216,47122099999,RKSS,47113199999",0,0.0
seoul,2017-02-25,46.7,22.4,36.1,42.4,17.9,33.2,23.3,62.9,0.0,0,0.0,,0.0,0.0,23.7,10.8,226.9,1022.1,17.8,5.9,200.0,17.1,7.0,,2017-02-25T07:09:09,2017-02-25T18:21:30,0.95,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,RKSM,47110099999,47119099999,47127043216,47099099999,47108099999,RKSS",0,0.0
seoul,2018-07-14,88.1,74.6,81.5,95.8,74.6,84.7,71.9,73.8,0.0,0,0.0,,0.0,0.0,18.8,7.5,247.1,1011.4,55.8,7.4,247.1,21.3,8.0,,2018-07-14T05:21:40,2018-07-14T19:53:40,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS",0,0.0
seoul,2004-12-30,30.2,11.2,22.2,30.2,10.5,18.8,6.3,51.1,0.0,0,0.0,,0.0,0.0,,6.6,305.3,1028.4,40.2,7.5,,,,,2004-12-30T07:46:33,2004-12-30T17:22:39,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47098099999,47119099999,47099099999,47104099999,47106499999,47108099999,47127099999,47111099999,47112099999,47120099999,47110099999,47117099999,47122099999,47113199999",0,0.0
seoul,1994-04-07,77.7,54.0,64.7,77.7,54.0,64.7,46.7,55.0,0.038,100,4.17,rain,,,,15.3,25.7,1007.2,55.8,4.6,,,,,1994-04-07T06:09:33,1994-04-07T18:59:37,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"47111099999,47112099999,47120099999,47110099999,47119099999,47127043216,47110599999,47122099999,47108099999",0,0.0
seoul,2006-06-24,82.6,63.0,73.6,85.4,63.0,74.3,65.7,77.9,0.0,0,0.0,,0.0,0.0,,10.9,296.1,1009.7,25.1,4.4,,,,,2006-06-24T05:11:36,2006-06-24T19:56:58,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47098099999,47112099999,47110099999,47119099999,47127043216,47122099999,47099099999,47108099999,47113199999",0,0.0
seoul,2003-10-23,56.6,39.3,47.1,56.6,33.6,45.3,26.8,47.4,0.0,0,0.0,,0.0,0.0,,13.9,298.4,1019.0,1.5,8.5,,,,,2003-10-23T06:46:56,2003-10-23T17:45:22,0.92,Clear,Clear conditions throughout the day.,clear-day,"47127099999,47098099999,47112099999,47110099999,47119099999,47110599999,47122099999,47099099999,69352499999,47104099999,47106499999,47108099999",0,0.0
seoul,2013-02-01,48.3,41.2,45.6,47.4,37.0,42.3,41.3,85.9,1.804,100,8.33,rain,0.0,0.0,,11.2,101.7,1018.0,96.3,2.6,24.7,2.2,1.0,,2013-02-01T07:35:53,2013-02-01T17:55:41,0.67,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"47111099999,47098099999,47112099999,RKSM,47110099999,47119099999,47099099999,47108099999,RKSS",0,0.0
seoul,2010-02-07,43.9,14.0,30.5,41.9,14.0,28.2,8.0,44.4,0.0,0,0.0,,0.0,0.0,,7.7,84.9,1027.8,53.5,7.7,142.6,12.3,5.0,,2010-02-07T07:30:40,2010-02-07T18:02:02,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS",1,0.027
seoul,2015-02-23,42.0,28.2,34.0,37.8,23.1,30.8,20.4,58.1,0.0,0,0.0,,0.0,0.0,23.5,9.2,278.1,1020.5,42.0,3.2,185.4,16.0,7.0,,2015-02-23T07:12:29,2015-02-23T18:18:57,0.14,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"47111099999,47098099999,47112099999,RKSM,47110099999,47119099999,47127043216,RKSI,47122099999,47108099999,RKSS",0,0.0
seoul,2010-10-05,66.3,51.3,58.2,66.3,51.3,58.2,49.9,75.1,0.0,0,0.0,,0.0,0.0,,7.2,300.6,1014.3,42.8,6.3,221.8,19.0,8.0,,2010-10-05T06:30:25,2010-10-05T18:10:06,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS",1,0.007
seoul,1999-11-04,58.9,32.1,47.3,58.9,25.7,46.6,37.0,69.2,0.0,0,0.0,,,,,6.9,322.6,1026.6,18.5,6.6,,,,,1999-11-04T06:59:06,1999-11-04T17:31:29,0.86,Clear,Clear conditions throughout the day.,clear-day,"47131599999,47120499999,47119099999,47104099999,47070099999,47106499999,47108099999,47111099999,47112099999,47120099999,47095099999,47117099999,47127043216,47110599999,47120599999,47122099999,47101099999,47108499999",0,0.0
seoul,2020-08-14,84.4,80.3,81.9,93.8,85.5,89.5,76.5,83.7,0.01,100,4.17,rain,0.0,0.0,30.0,8.1,206.9,1005.2,95.1,6.3,79.2,6.7,3.0,,2020-08-14T05:46:57,2020-08-14T19:25:48,0.84,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"47111099999,47120099999,47112099999,47110099999,47119099999,47127043216,47110599999,47116599999,47122099999,47108099999,RKSS",1,3.054
seoul,2012-03-31,50.1,35.6,42.7,50.1,29.4,37.8,18.5,38.7,0.0,0,0.0,,0.0,0.0,28.9,20.4,284.8,1015.0,41.3,8.3,250.5,21.7,8.0,,2012-03-31T06:19:00,2012-03-31T18:53:53,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,RKSM,47110099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS",0,0.0
seoul,2018-04-09,59.2,32.3,45.3,59.2,30.0,44.4,30.9,63.8,0.113,100,4.17,rain,0.0,0.5,16.6,5.3,13.0,1018.0,47.6,4.9,262.2,22.6,9.0,,2018-04-09T06:06:22,2018-04-09T19:01:35,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS",1,0.022
seoul,2018-05-26,85.1,54.5,69.9,83.0,54.5,69.6,51.1,54.6,0.0,0,0.0,,0.0,0.0,16.1,11.1,280.9,1008.9,10.1,6.2,324.0,28.2,9.0,,2018-05-26T05:15:25,2018-05-26T19:42:59,0.38,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS",0,0.0
seoul,2000-07-26,91.2,69.9,81.0,97.9,69.9,83.6,69.8,70.4,0.0,0,0.0,,,,,7.9,30.8,1003.0,37.2,3.9,,,,,2000-07-26T05:30:50,2000-07-26T19:45:40,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47112099999,47120099999,47110099999,47117099999,47119099999,47122099999,47104099999,47070099999,47108099999",0,0.0
seoul,2010-06-20,80.5,68.8,73.6,83.2,68.8,73.7,66.7,79.8,0.083,100,29.17,rain,0.0,0.0,,9.2,281.6,1003.6,66.6,4.0,287.5,24.7,9.0,,2010-06-20T05:10:43,2010-06-20T19:56:13,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS",0,0.0
seoul,2015-07-27,84.4,75.0,78.3,92.5,75.0,79.9,73.3,85.1,0.078,100,4.17,rain,0.0,0.0,17.7,7.9,265.5,1007.9,87.0,5.3,190.3,16.4,6.0,,2015-07-27T05:31:11,2015-07-27T19:45:23,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"47098099999,47112099999,47110099999,47119099999,47127043216,RKSI,47122099999,47099099999,47108099999,RKSS,47113199999",0,0.0
seoul,2017-11-12,51.9,30.1,40.6,51.9,30.1,40.4,28.0,62.7,0.0,0,0.0,,0.0,0.0,14.3,6.3,286.4,1022.3,20.8,8.0,127.5,11.1,5.0,,2017-11-12T07:08:13,2017-11-12T17:23:32,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,RKSM,47110099999,47119099999,47122099999,47099099999,47108099999,RKSS",0,0.0
seoul,2019-11-23,63.5,38.9,52.0,63.5,38.9,51.8,38.5,61.6,0.0,0,0.0,,0.0,0.0,14.3,8.1,91.8,1024.3,67.1,8.0,99.6,8.6,4.0,,2019-11-23T07:19:21,2019-11-23T17:16:46,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47116599999,47122099999,47099099999,47108099999,RKSS",1,0.149
